Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10,geometry,WorldPop_1km,WorldPop_1_5km,WorldPop_2km,WorldPop_1km_unproj,WorldPop_1_5km_unproj,WorldPop_2km_unproj
0063Z00000plEZkQAM,1037177,Rwanda,Rwanda - Rubete - 1037177,Complete,In Service,5/13/22,Kigali,Nyarugenge,"Mageragere, Kigarama, Nyamirambo","Nyarufunzo, Nyarurama, Rugarama",Rubete,Nyagakonyi,,,PAVA - Rubete - 1037177 - 2023-07-21,-2.00275,30.048861,0.0,https://api.worldpop.org/v1/services/stats?,45858.86,281089.38,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,7/21/23,,0.0,,0.0,,0.0,,0.0,POINT (505435.338415422 4778568.52801228),10302.99609375,24493.0703125,45030.125,10617.70703125,23929.619140625,45242.45703125
0063Z0000103wAPQAY,1045925,Rwanda,Rwanda - Nyarurenzi - 1045925,Identified,Requested,12/31/24,Kigali,Nyarugenge,Mageragera,Nyarurenzi,Nyarurenzi,Gauge,,,Project Assessment - 2023.5.16,-2.049401,30.048612,5718.0,https://api.worldpop.org/v1/services/stats?,6183.8,48340.91,Mpanga,1300.0,Nyabirondo,886.0,Iterambere,1429.0,Ayabaramba,1280.0,Gikuyu,823.0,,0.0,5/16/23,,0.0,,0.0,,0.0,,0.0,POINT (505407.4847229967 4773410.577528866),2221.2236328125,3951.30810546875,6151.1455078125,2248.67578125,3930.92578125,6172.439453125
0063Z0000103wBHQAY,1045924,Rwanda,Rwanda - Nyarubande - 1045924,Identified,Requested,3/31/25,Kigali,Nyarugenge,Mageragera,Ntungamo,Nyarubande,Nyabarongo,,,Project Assessment - 2023.5.16,-2.063839,29.996718,8970.0,https://api.worldpop.org/v1/services/stats?,6726.08,39256.89,Nyarubande,2200.0,Nyabintare,1650.0,Rubungo,1480.0,Gateko,1950.0,Gashari,1690.0,,0.0,5/16/23,,0.0,,0.0,,0.0,,0.0,POINT (499634.92135253927 4771814.326795561),814.361083984375,1747.83251953125,3404.751953125,767.4790649414062,1719.0262451171875,3434.00341796875
0063Z0000103wCKQAY,1045926,Rwanda,Rwanda - NYARUFUNZO - 1045926,Identified,Requested,6/30/25,Kigali,Nyarugenge,Mageragere,Nyarufunzo,NYARUFUNZO,Rainwater,,,Project Assessment - 2023.5.16,-2.012329,30.043182,8002.0,https://api.worldpop.org/v1/services/stats?,20218.25,206464.98,Akabungo,1620.0,Nyarufuzo,1832.0,Gasharu,1540.0,Karukora,1670.0,Musave,1340.0,,0.0,5/16/23,,0.0,,0.0,,0.0,,0.0,POINT (504803.5736261092 4777509.44732359),5519.3623046875,11304.6708984375,19679.49609375,5738.0380859375,11521.58203125,19914.94140625
0063Z0000103wCKQAY,1045926,Rwanda,Rwanda - NYARUFUNZO - 1045926,Identified,Requested,6/30/25,Kigali,Nyarugenge,Mageragere,Nyarufunzo,NYARUFUNZO,Rainwater,,,Project Pre-Assessment - 2023.7.20,-2.012329,30.043182,1670.0,https://api.worldpop.org/v1/services/stats?,20218.25,206464.98,Karukora,1670.0,Gashari,0.0,Nyarufunzo,0.0,Kabungo,0.0,Rubeti,0.0,,0.0,7/20/23,,0.0,,0.0,,0.0,,0.0,POINT (504803.5736261092 4777509.44732359),5519.3623046875,11304.6708984375,19679.49609375,5738.0380859375,11521.58203125,19914.94140625
0063Z0000105bAWQAY,1047207,Rwanda,Rwanda - Nyarufunzo - 1047207,Rejected,Technical,12/31/23,Kigali,Nyarugenge,Maberabere,,Nyarufunzo,Rain water,,,Project Pre-Assessment - 2023.5.16,-2.020869,30.043259,6826.0,https://api.worldpop.org/v1/services/stats?,11505.64,147214.34,Akamashinge,1511.0,Maya,1431.0,Nyarufunzo,1832.0,Musave,950.0,Rugendabari,1102.0,,0.0,5/16/23,,0.0,,0.0,,0.0,,0.0,POINT (504812.1140356905 4776565.225200797),2800.748291015625,6700.7119140625,11197.904296875,2977.892578125,6975.16748046875,11435.455078125
0063Z0000105bAWQAY,1047207,Rwanda,Rwanda - Nyarufunzo - 1047207,Rejected,Technical,12/31/23,Kigali,Nyarugenge,Maberabere,,Nyarufunzo,Rain water,,,Project Assessment - 2023.7.22,-2.020869,30.043259,980.0,https://api.worldpop.org/v1/services/stats?,11505.64,147214.34,Nyarufumzo,980.0,,0.0,,0.0,,0.0,,0.0,,0.0,7/22/23,,0.0,,0.0,,0.0,,0.0,POINT (504812.1140356905 4776565.225200797),2800.748291015625,6700.7119140625,11197.904296875,2977.892578125,6975.16748046875,11435.455078125
0063Z0000105cbBQAQ,1047233,Rwanda,Rwanda - Nyarufunzo - 1047233,Identified,,6/30/25,Kigali,Nyarugenge,Mageragera,Nyarufunzo,Nyarufunzo,Rain water,,,Project Assessment - 2023.7.24,-2.0012,30.04305,8002.0,https://api.worldpop.org/v1/services/stats?,12402.33,52907.25,Gasharu,1540.0,Musave,1340.0,Akabungo,1620.0,Karukora,1670.0,Nyarufunzo,1832.0,,0.0,7/24/23,,0.0,,0.0,,0.0,,0.0,POINT (504788.922293898 4778739.921268969),10893.337890625,23618.728515625,43927.9140625,10833.88671875,23260.31640625,43768.1953125
006Ns00000DDhVtIAL,1051142,Rwanda,Rwanda - Nyarufunzo - 1051142,Under Construction,,6/30/25,Kigali,Nyarugenge,Mageragere,Nyarufunzo,Nyarufunzo,Rainwater,,,Project Pre-Assessment - 2024.4.17,-2.01546,30.038,8714.0,https://api.worldpop.org/v1/services/stats?,14517.39,163407.28,Nyarufunzo,1832.0,Akabungo,1620.0,Rubeti,1681.0,Maya,1431.0,Nyarurama,2150.0,,0.0,4/17/24,,0.0,,0.0,,0.0,,0.0,POINT (504227.1188335261 4777163.283857605),3864.55810546875,8612.123046875,15943.2392578125,4052.98876953125,8643.435546875,15991.2705078125
006f100000a86G6AAI,1007530,Rwanda,Rwanda - Gatare - 1007530,Complete,In Service,11/15/18,Kigali,Nyarugenge,Gatsata-Kanyinya,Gasiza-Gatare,Gatare,Yanza,,Rwanda Catchment Survey Sites - Not Randomized,Project Assessment - 2018.6.11,-1.94142,30.034608,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,59847.0,388610.0,Rubonobono,1504.0,Gasiza,1200.0,,0.0,,0.0,,0.0,,,6/11/18,,,,,,,,,POINT (503849.9635158623 4785349.492440832),15788.228515625,36273.5625,81037.65625,16213.009765625,36394.80859375,81449.7421875
006f100000eekV1AAI,1014238,Rwanda,Rwanda - Iterambere - 1014238,Rejected,Technical,11/28/18,Kigali,Nyarugenge,Gitega,Akabahizi,Iterambere,Ruhurura,,,Project Pre-Assessment - 2018.11.11,-1.94381,30.05001,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,158169.0,490638.0,Umucyo,712.0,,0.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (505563.3500242211 4785085.200335768),47084.38671875,95431.09375,150086.859375,47441.3125,96254.3125,151604.875
006f100000eekV6AAI,1014239,Rwanda,Rwanda - Akatabaro - 1014239,Rejected,Vehicular Bridge Required,11/30/18,Kigali,Nyarugenge,Nyamirambo,Mumena,Akatabaro,Akababoyi,,,Project Pre-Assessment - 2018.11.11,-1.985294,30.056113,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,92351.0,422011.0,Akatabaro,1240.0,Kamabuye,2100.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (506242.12295868085 4780498.5181195475),27679.7734375,57644.9609375,100694.3046875,28189.6875,57933.0234375,101391.4921875
006f100000eekVLAAY,1014242,Rwanda,Rwanda - Itsinzi - 1014242,Rejected,Technical,11/17/18,Kigali,Nyarugenge,Nyarugenge,Gitega-Itsinzi,Itsinzi,Mpazi,,,Project Assessment - 2018.11.11,-1.96302,30.05622,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,192202.0,539477.0,Itsinzi,576.0,Ubumwe,523.0,Kabuguru 1,725.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (506254.1091022194 4782961.233379591),45067.7421875,91563.5,142056.6875,45750.8984375,92467.8359375,143953.65625
006f100000eekWsAAI,1014254,Rwanda,Rwanda - Ubumwe - 1014254,Rejected,Technical,11/17/18,Kigali,Nyarugenge,Gitega,Gacyamo,Ubumwe,Mpazi,,,Project Assessment - 2018.11.11,-1.966149,30.05606,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,193056.0,534532.0,Itsinzi,573.0,Ubumwe,523.0,Kabuguru 1,725.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (506236.29853363906 4782615.277417615),42212.578125,88352.8203125,137629.78125,43052.96875,89003.5625,140521.8125
006f100000eekX2AAI,1014256,Rwanda,Rwanda - Mpazi Wasac - 1014256,Rejected,Technical,11/17/18,Kigali,Nyarugenge,Gitega,Akabeza-Mpazi,Mpazi Wasac,Mpazi,,,Project Assessment - 2018.11.11,-1.95435,30.054,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,206639.0,528256.0,Mpazi (Kabeza),247.0,Mpazi(katabaro),622.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (506007.17935477133 4783919.836292213),62262.71484375,101246.671875,140362.15625,62768.640625,101847.3828125,142608.34375
006f100000eekX7AAI,1014257,Rwanda,Rwanda - Ituze - 1014257,Rejected,Technical,12/19/18,Kigali,Nyarugenge,Gitega,Akabeza,Ituze,Ruhurura,,,Project Assessment - 2018.11.11,-1.95322,30.0552,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,207606.0,532213.0,Ituze,494.0,Ubumwe,524.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (506140.67637410545 4784044.769907149),55815.9296875,97899.859375,140779.9375,56300.41015625,99354.3203125,142776.484375
006f100000eekXCAAY,1014258,Rwanda,Rwanda - Ubukorikori - 1014258,Rejected,Technical,11/30/18,Kigali,Nyarugenge,Gitega,Kora,Ubukorikori,Ruhurura,,,Project Assessment - 2018.11.11,-1.94934,30.05571,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,190281.0,529670.0,Kora,688.0,Ubukorikori,523.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (506197.4251046729 4784473.758520893),47142.796875,98124.1171875,138516.84375,47234.421875,99707.7578125,141205.46875
006f100000eekXHAAY,1014259,Rwanda,Rwanda - Rugano - 1014259,Rejected,Technical,11/17/18,Kigali,Nyarugenge,Gitega,Kora,Rugano,Mpazi,,,Project Assessment - 2018.11.11,-1.94354,30.05083,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,160429.0,492769.0,Rugano,562.0,Kimisagara,50000.0,Rugali,749.0,Mpazi,628.0,,0.0,,,11/11/18,,,,,,,,,POINT (505654.57164256746 4785115.050038533),46468.76171875,95234.6875,151609.5,46507.453125,95657.3125,152899.1875
006f100000eekXWAAY,1014261,Rwanda,Rwanda - Rugari - 1014261,Rejected,Technical,11/17/18,Kigali,Nyarugenge,Gitega,Kora,Rugari,Mpazi,,,Project Assessment - 2018.11.11,-1.9517,30.05254,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,191953.0,519749.0,Rugari,749.0,Mpazi,628.0,Kimisagara,50000.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (505844.77213422814 4784212.837511574),66062.265625,103426.203125,138934.484375,66214.640625,104485.8125,141762.46875
006f100000eekXbAAI,1014262,Rwanda,Rwanda - Ku kibuga - 1014262,Rejected,Technical,11/17/18,Kigali,Nyarugenge,Gitega,Kora,Ku kibuga,Mpazi,,,Project Assessment - 2018.11.11,-1.95291,30.0532,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,198721.0,524017.0,Mpazi,628.0,Kimisagara,50000.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (505918.18911887176 4784079.052092905),64847.125,102590.765625,139859.265625,64772.14453125,103324.46875,142698.75
006f100000eekXgAAI,1014263,Rwanda,Rwanda - Iterambere - 1014263,Rejected,Technical,11/17/18,Kigali,Nyarugenge,Gitega,Akabahizi,Iterambere,Ruhurura,,,Project Assessment - 2018.11.11,-1.94544,30.05341,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,172079.0,511928.0,Iterambere,510.0,Nyenyeri,652.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (505941.5765852064 4784904.968548642),49326.28125,92378.7265625,149983.46875,49945.1171875,93687.4140625,151510.15625
006f100000eekXlAAI,1014264,Rwanda,Rwanda - Nyabirondo - 1014264,Rejected,Technical,12/31/18,Kigali,Nyarugenge,Mageragere,Nyarurenzi,Nyabirondo,Nyabarongo,Rwanda Full Scale Research - Randomized and Baselined - Long Term Control,,Project Pre-Assessment - 2023.5.16,2.054166,30.0475,5098.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3958.0,21395.0,Gikuyu,823.0,Nyabirondo,886.0,Mpanga,1300.0,Iterambere,1429.0,Runzenze,660.0,,0.0,5/16/23,,0.0,,0.0,,0.0,,0.0,POINT (505283.77278808097 5227116.259459685),,65.1614761352539,223.3607635498047,,101.477294921875,223.3607635498047
006f100000eekXlAAI,1014264,Rwanda,Rwanda - Nyabirondo - 1014264,Rejected,Technical,12/31/18,Kigali,Nyarugenge,Mageragere,Nyarurenzi,Nyabirondo,Nyabarongo,Rwanda Full Scale Research - Randomized and Baselined - Long Term Control,,Project Assessment - 2018.11.11,2.054166,30.0475,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3958.0,21395.0,Nyabirondo,400.0,Runzenze,2508.0,Ntungama,2964.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (505283.77278808097 5227116.259459685),,65.1614761352539,223.3607635498047,,101.477294921875,223.3607635498047
006f100000eekXqAAI,1014265,Rwanda,Rwanda - Mpanga - 1014265,Rejected,Technical,12/31/18,Kigali,Nyarugenge,Mageragere,Runzenze,Mpanga,Nyabarongo,Rwanda Full Scale Research - Randomized and Baselined - Long Term Control,,Project Assessment - 2018.11.11,-2.0638,30.0279,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3469.0,18139.0,Runzenze,2500.0,Ntungama,2964.0,Kibungo,6749.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (503103.5024104054 4771818.61198215),1379.517333984375,2225.311767578125,3966.49951171875,1368.4346923828125,2203.9072265625,4019.664306640625
006f100000eekXvAAI,1014266,Rwanda,Rwanda - Rubungo - 1014266,Rejected,Technical,11/30/18,Kigali,Nyarugenge,Mageragere,Ntungamo,Rubungo,Nyabarongo,,,Project Assessment - 2018.11.11,-2.072995,30.016687,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2758.0,17744.0,Ntungamo,2964.0,Kibungo (Kagoma),6749.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (501856.1951700902 4770801.987324613),203.8643798828125,1420.5804443359375,3217.121337890625,164.1696014404297,1392.91259765625,3167.94189453125
006f100000eekYFAAY,1014267,Rwanda,Rwanda - Nyarubuye - 1014267,Rejected,Technical,12/31/18,Kigali,Nyarugenge,Mageragere,Kivumu,Nyarubuye,Nyabarongo,Rwanda Full Scale Research - Randomized and Baselined - Long Term Control,,Project Assessment - 2018.11.11,-2.04925,29.98573,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3372.0,23850.0,Nyarubuye,520.0,Rugarika (Kamonyi),0.0,Ntungama,2964.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (498412.6387367301 4773427.347755496),883.7962036132812,2215.641845703125,4324.8330078125,917.1776123046875,2276.301513671875,4413.7900390625
006f100000eekYPAAY,1014268,Rwanda,Rwanda - Karukina - 1014268,Rejected,Technical,12/31/18,Kigali,Nyarugenge,Mageragere,Kankuba,Karukina,Nyabarongo,Rwanda Full Scale Research - Randomized and Baselined - Long Term Control,,Project Assessment - 2018.6.11,-2.018067,30.008065,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3180.0,28298.0,Masaka,6290.0,,0.0,,0.0,,0.0,,0.0,,,6/11/18,,,,,,,,,POINT (500897.14886150934 4776875.089038055),524.8624877929688,1339.7630615234375,4858.66064453125,599.37060546875,1357.2310791015625,4806.4443359375
006f100000eekYPAAY,1014268,Rwanda,Rwanda - Karukina - 1014268,Rejected,Technical,12/31/18,Kigali,Nyarugenge,Mageragere,Kankuba,Karukina,Nyabarongo,Rwanda Full Scale Research - Randomized and Baselined - Long Term Control,,Project Assessment - 2018.11.11,-2.018067,30.008065,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3180.0,28298.0,Kankuba,3180.0,Masaka (Rugarika),0.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (500897.14886150934 4776875.089038055),524.8624877929688,1339.7630615234375,4858.66064453125,599.37060546875,1357.2310791015625,4806.4443359375
006f100000eekYUAAY,1014269,Rwanda,Rwanda - Nyarusange - 1014269,Complete,In Service,3/4/21,Kigali,Nyarugenge,Kanyinya,Taba,Nyarusange,Yanze,Rwanda Full Scale Research - Randomized and Baselined - Intervention,Catchment Survey Program,Project Assessment - 2018.11.11,-1.89484,29.99693,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5785.0,38130.0,Taba,3829.0,Muko,549.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (499658.4689397679 4790499.624182629),3671.990234375,7548.9052734375,14377.3837890625,3802.707275390625,7689.72265625,15041.361328125
006f100000eekYeAAI,1014270,Rwanda,Rwanda - Nyakirambi - 1014270,Complete,In Service,6/20/23,Kigali,Nyarugenge,Kanyinya,Nyamweru,Nyakirambi,Yanzi,,,Project Assessment - 2018.11.11,-1.91659,30.01887,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6721.0,133379.0,Mataba,670.0,Nyakarambi,550.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (502099.2216167807 4788094.836219087),1444.5245361328125,6698.67724609375,11845.8271484375,1481.64501953125,7061.6513671875,12022.01953125
006f100000eekYjAAI,1014271,Rwanda,Rwanda - Kwa Makuza - 1014271,Rejected,Technical,11/17/18,Kigali,Nyarugenge,Nyamirambo,Mumena,Kwa Makuza,Ruhurura,,,Project Assessment - 2018.11.11,-1.982414,30.056395,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,120686.0,454331.0,Akatabaro,1240.0,Mumena,1820.0,,0.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (506273.5040658407 4780816.943108288),28862.86328125,62985.3984375,112393.6484375,28728.376953125,63798.3359375,113376.328125
006f100000eekYoAAI,1014272,Rwanda,Rwanda - Mu Bitare - 1014272,Rejected,Technical,11/16/18,Kigali,Nyarugenge,Kanyinya,Nzove,Mu Bitare,Nyabugogo,,,Project Assessment - 2018.6.11,-1.947431,30.025484,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,19776.0,339262.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,6/11/18,,,,,,,,,POINT (502834.95493479515 4784684.907217972),11151.51953125,23060.51171875,44112.68359375,11186.4755859375,23444.642578125,44614.8984375
006f100000eekYoAAI,1014272,Rwanda,Rwanda - Mu Bitare - 1014272,Rejected,Technical,11/16/18,Kigali,Nyarugenge,Kanyinya,Nzove,Mu Bitare,Nyabugogo,,,Project Assessment - 2018.11.11,-1.947431,30.025484,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,19776.0,339262.0,Rutagara 1,3360.0,Rutagara 2,2530.0,Kinyoni,2753.0,,0.0,,0.0,,,11/11/18,,,,,,,,,POINT (502834.95493479515 4784684.907217972),11151.51953125,23060.51171875,44112.68359375,11186.4755859375,23444.642578125,44614.8984375
006f100000efEemAAE,1014553,Rwanda,Rwanda - Amajyambere - 1014553,Rejected,Technical,11/30/18,Kigali,Nyarugenge,Nyarugenge,Agatare,Amajyambere,Rwampara,,,Project Assessment - 2018.11.29,-1.970697,30.067016,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,174345.0,567089.0,Amajyambere,1450.0,Imena,1653.0,Twishorezo,1245.0,,0.0,,0.0,,,11/29/18,,,,,,,,,POINT (507455.06026970776 4782112.384686205),27508.79296875,58044.625,100368.015625,28399.0234375,58884.4609375,101148.1875
006f100000efEfpAAE,1014565,Rwanda,Rwanda - Rwampara-Imena - 1014565,Rejected,Technical,12/2/18,Kigali,Nyarugenge,Nyarugenge,Rwampara,Rwampara-Imena,Rwampara,,,Project Pre-Assessment - 2023.7.22,-1.971779,30.063,8063.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,185261.0,551636.0,Imena,1755.0,Gatare,3200.0,Kabutare,804.0,Rwampara,1500.0,Ubumenyi,804.0,,0.0,7/22/23,,0.0,,0.0,,0.0,,0.0,POINT (507008.3037074409 4781992.771220917),27983.640625,66843.96875,116055.9296875,28131.345703125,67736.09375,117224.5078125
006f100000efEfpAAE,1014565,Rwanda,Rwanda - Rwampara-Imena - 1014565,Rejected,Technical,12/2/18,Kigali,Nyarugenge,Nyarugenge,Rwampara,Rwampara-Imena,Rwampara,,,Project Assessment - 2018.11.29,-1.971779,30.063,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,185261.0,551636.0,Rwampara,1015.0,Imena,1653.0,Twishorezo,1245.0,,0.0,,0.0,,,11/29/18,,,,,,,,,POINT (507008.3037074409 4781992.771220917),27983.640625,66843.96875,116055.9296875,28131.345703125,67736.09375,117224.5078125
006f100000efEfzAAE,1014567,Rwanda,Rwanda - Cercle sportif - 1014567,Rejected,Technical,12/2/18,Kigali,Nyarugenge,Nyarugenge,Kiyovu,Cercle sportif,Wetland of Rwampara,,,Project Assessment - 2018.11.29,-1.965138,30.071417,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,160896.0,595678.0,Cercle sportif,1800.0,Bwiza,1245.0,,0.0,,0.0,,0.0,,,11/29/18,,,,,,,,,POINT (507944.667227096 4782726.993036078),18607.39453125,41241.76171875,83112.9921875,19054.55859375,41771.359375,83917.453125
0063Z00000hv15YQAQ,1021923,Rwanda,Rwanda - Uwinyana - 1021923,Identified,Requested,12/31/19,Southern Province,Nyaruguru,Ruheru,Uwinyana -Ruganza,Uwinyana,Nshili,,,Project Assessment - 2019.11.26,,,400.0,,,,Uwinyana,150.0,Ruganza,250.0,,0.0,,0.0,,0.0,,0.0,11/26/19,,0.0,,0.0,,0.0,,0.0,POINT (Infinity Infinity),,,,,,
0063Z00000hv17UQAQ,1021924,Rwanda,Rwanda - Uwinyana - 1021924,Rejected,Technical,12/31/19,Southern Province,Nyaruguru,Ruheru,Gitita - remera,Uwinyana,Nshili,,,Project Assessment - 2019.11.26,-2.76129167,29.47527778,695.0,https://api.worldpop.org/v1/services/stats?,10798.94,59268.26,Ruganza,150.0,Nyacyonga,100.0,Uwinyana,200.0,Mutumba,150.0,Gitwa,95.0,,0.0,11/26/19,,0.0,,0.0,,0.0,,0.0,POINT (441660.5749465157 4694687.4639224345),3112.3232421875,6196.123046875,10687.580078125,3272.068115234375,6254.265625,10809.158203125
006Ns00000LnOQ9IAN,1052554,Rwanda,Rwanda - Gihemvu - 1052554,Complete,In Service,11/8/24,Southern Province,Nyaruguru,Muganza,Muganza,Gihemvu,Giswi,,,Project Pre-Assessment - 2024.8.24,-2.692458,29.485398,5329.0,https://api.worldpop.org/v1/services/stats?,4077.11,31891.25,Rambyanyana,2500.0,Nyabirondo,872.0,Rugarama,757.0,Gihemvu,1200.0,,0.0,,0.0,8/24/24,,0.0,,0.0,,0.0,,0.0,POINT (442782.53501037223 4702298.908300827),603.8338623046875,2474.60107421875,4339.47216796875,608.4216918945312,2557.03515625,4382.78076171875
006Ns00000XGRm4IAH,1053979,Rwanda,Rwanda - Mutovu Rebuild - 1053979,Identified,Requested,12/31/25,Southern Province,Nyaruguru,Muganza,Muganza,Mutovu Rebuild,Giswi,,,Project Assessment - 2025.3.7,-2.681442,29.480808,4887.0,,,,Mukongoro,1013.0,Mutovu,1186.0,Murambya,1070.0,Sekera,812.0,Bitaba,806.0,,0.0,3/7/25,,0.0,,0.0,,0.0,,0.0,POINT (442271.6516256658 4703516.733424072),1012.671875,2437.1865234375,4464.55126953125,1023.9365844726562,2485.933837890625,4471.57470703125
006f100000ZQRq7AAH,RW109,Rwanda,Rwanda - Cyumba - RW109,Complete,In Service,12/1/15,Southern Province,Nyaruguru,Ngoma,,Cyumba,Migina,,,Project Pre-Assessment - 2022.11.4,-2.792859,29.699364,4419.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5498.0,28924.0,Akabuye,798.0,Ryakanyamiganda,732.0,Bihembe,1190.0,Rushubi,953.0,Cyumba,746.0,,0.0,11/4/22,,0.0,,0.0,,0.0,,0.0,POINT (466576.02805471764 4691205.793074021),1268.03271484375,2932.541015625,5706.4638671875,1275.99755859375,2967.298583984375,5859.79833984375
006f100000Zs7KqAAJ,RW127,Rwanda,Rwanda - Kucyaruseke - RW127,Complete,In Service,2/9/18,Southern Province,Nyaruguru,Ngarurira,Gitega,Kucyaruseke,Rwerere,,,Project Assessment - 2017.9.5,-2.711764,29.557267,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4923.0,24239.0,,,,,,,,,,,,0.0,9/5/17,,0.0,,0.0,,0.0,,0.0,POINT (450774.44109256414 4700167.3994421745),714.367919921875,2382.551025390625,5019.14453125,679.5169677734375,2418.08447265625,5144.08740234375
006f100000a86G8AAI,1007532,Rwanda,Rwanda - Uwinteko - 1007532,Rejected,Technical,11/29/18,Southern Province,Nyaruguru,Busanze,Shyororo(Uwinteko-Bukingo),Uwinteko,Nshili,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.9.28,-2.761531,29.494368,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4532.0,29142.0,Uwinteko,1149.0,Bukinga,915.0,Mutumba,876.0,Rutabo,1281.0,,0.0,,,9/27/18,,,,,,,,,POINT (443783.1225336541 4694661.920616235),1103.9052734375,2832.76513671875,5976.3984375,1117.6641845703125,2963.7294921875,6283.6796875
